Step,AgentID,wealth,position,agent_type
10,5,1000.0,0.0,NoiseTrader
10,6,1000.0,0.0,NoiseTrader
10,7,999.647781483655,0.3255969896310482,NoiseTrader
10,8,1000.0,0.0,NoiseTrader
10,9,1000.0,0.0,NoiseTrader
10,10,992.0242130469787,14.763141740046063,NoiseTrader
10,11,1000.0,0.0,NoiseTrader
10,12,1000.0,0.0,NoiseTrader
10,13,1000.0,0.0,NoiseTrader
10,14,1000.0,0.0,NoiseTrader
10,15,1000.0,0.0,NoiseTrader
10,16,992.2389353069078,14.643546056331969,NoiseTrader
10,17,1000.0,0.0,NoiseTrader
10,18,1000.0,0.0,NoiseTrader
10,19,1000.0,0.0,NoiseTrader
10,20,1000.0,0.0,NoiseTrader
10,21,1000.0,0.0,NoiseTrader
10,22,992.9560050321213,12.963988709598656,NoiseTrader
10,23,1000.0,0.0,NoiseTrader
10,24,1000.0,0.0,NoiseTrader
10,25,993.4531396576666,12.965376423451074,NoiseTrader
10,26,1000.0,0.0,NoiseTrader
10,27,1000.0,0.0,NoiseTrader
10,28,1000.0,0.0,NoiseTrader
10,29,1000.0,0.0,NoiseTrader
10,30,1000.0,0.0,NoiseTrader
10,31,1000.0,0.0,NoiseTrader
10,32,1000.0,0.0,NoiseTrader
10,33,1000.0,0.0,NoiseTrader
10,34,992.7111486776171,14.017021773813305,NoiseTrader
10,35,1000.0,0.0,NoiseTrader
10,36,1000.0,0.0,NoiseTrader
10,37,1000.0,0.0,NoiseTrader
10,38,1000.0,0.0,NoiseTrader
10,39,1000.0,0.0,NoiseTrader
10,40,992.2940142623047,14.679480097981399,NoiseTrader
10,41,1000.0,0.0,NoiseTrader
10,42,1000.0,0.0,NoiseTrader
10,43,1000.0,0.0,NoiseTrader
10,44,1000.0,0.0,NoiseTrader
10,45,1000.0,0.0,NoiseTrader
10,46,992.8189784149492,13.679452185497293,NoiseTrader
10,47,1000.0,0.0,NoiseTrader
10,48,1000.0,0.0,NoiseTrader
10,49,1000.0,0.0,NoiseTrader
10,50,1000.0,0.0,NoiseTrader
10,51,9995.659449551942,8.596009002996219,InformedTrader
10,52,10001.296680271505,1.1133461634460673,InformedTrader
10,53,9993.480368451026,14.197695109605668,InformedTrader
10,54,10000.0,0.0,InformedTrader
10,55,9910.509503324902,173.21972636617983,InformedTrader
10,56,9992.919516336866,14.240919463947037,InformedTrader
10,57,9985.192075908897,30.0,InformedTrader
10,58,9919.57610945907,155.46588808986735,InformedTrader
10,59,9986.03968662157,27.58747383927203,InformedTrader
10,60,9988.38865690581,25.35645394366803,InformedTrader
10,61,100000.0,0.0,MarketMakerAgent
10,62,100000.0,0.0,MarketMakerAgent
11,1,1000.0,0.0,NoiseTrader
11,2,1000.0,0.0,NoiseTrader
11,3,1000.0,0.0,NoiseTrader
11,4,1000.0,0.0,NoiseTrader
11,5,1000.0,0.0,NoiseTrader
11,6,1000.0,0.0,NoiseTrader
11,7,999.647781483655,0.3255969896310482,NoiseTrader
